commit	stage	origin	layer	source	metric	mfu	correctness	compile_s	status	description
unknown	baseline				2856.0324559472756	5.5032785734701655	100.0	0.0	keep	baseline
unknown	config		config		2792.3068895414794	5.380486010853104	100.0	0.0	discard	prior:latency-track-fill-tp-cp-not-dp
unknown	config		config		3153.514779413816	3.0382480914267886	93.75	0.0	keep	prior:dense-7b-tp2-bf16
unknown	config		config		14886.615794143745	14.342482971577656	81.25	0.0	keep	compile_mode=compile-default
unknown	config		config		3147.0010910175333	3.0319724901620204	87.5	0.0	discard	attn_implementation=sdpa
unknown	config		config		2518.9803512171547	2.4269070480937196	87.5	0.0	discard	weights_dtype=fp32
unknown	config		config		2971.082600184008	1.4312420697071135	87.5	0.0	discard	tp_degree=4
unknown	config		config		9601.948787912406	9.250980134703987	93.75	0.0	discard	batch=8
unknown	config		config		0.0	-1.0	0.0	0.0	discard	batch=32 (equivalence fail: no output tokens (run failed/OOM))
unknown	config		config		12193.540344033638	23.49568863278462	87.5	0.0	discard	compile_mode=compile-default
unknown	config		config		3260.6821717902912	6.282996642262578	87.5	0.0	discard	attn_implementation=sdpa
unknown	config		config		2081.405274742742	4.010652269496119	87.5	0.0	discard	weights_dtype=fp32
unknown	config		config		8056.618662985042	15.524269260420455	100.0	0.0	discard	batch=8
unknown	config		config		0.0	-1.0	0.0	0.0	discard	batch=32 (equivalence fail: no output tokens (run failed/OOM))
unknown	config		config		12279.12360411461	23.660598706012454	87.5	0.0	discard	compile_mode=compile-default
unknown	config		config		3229.626538032056	6.223155654289438	87.5	0.0	discard	attn_implementation=sdpa
unknown	config		config		2068.0747478687113	3.9849657256453455	87.5	0.0	discard	weights_dtype=fp32
unknown	config		config		3035.7545310483365	2.9247921938429284	93.75	0.0	discard	tp_degree=2
unknown	config		config		2984.2678871569888	1.4375937401102596	87.5	0.0	discard	tp_degree=4
unknown	config		config		7951.771161279856	15.322238989925982	100.0	0.0	discard	batch=8
unknown	config		config		0.0	-1.0	0.0	0.0	discard	batch=32 (equivalence fail: no output tokens (run failed/OOM))
unknown	config		config		15501.10004872327	14.934506711525085	81.25	0.0	keep	attn_implementation=sdpa
