commit	stage	origin	layer	source	metric	mfu	correctness	compile_s	status	description
record	baseline				4810.4			0.0	keep	baseline (from HISTORY.tsv)
record	config				11649.3		93.8	0.0	keep	winning stage config — 2.422x (from HISTORY.tsv; full search trace on source box)
