commit	stage	origin	layer	source	metric	mfu	correctness	compile_s	status	description
record	baseline				4354.6			0.0	keep	baseline (from HISTORY.tsv)
record	graph_rewrite				48108.4		93.8	0.0	keep	winning stage graph_rewrite — 11.048x (from HISTORY.tsv; full search trace on source box)
